staff_id,staff_name,role,week_start,appointments_handled,sla_met_rate,escalations,followups_due,followups_completed,followup_rate,avg_handle_time_min,month,month_name,year,sla_met_pct,followup_pct
S014,Staff_14,Admin Officer,2024-09-30,81,0.8587,0,22,15,0.6818,12.4,9,Sep,2024,85.9,68.2
S014,Staff_14,Admin Officer,2024-10-07,104,0.8839,4,12,11,0.9167,15.3,10,Oct,2024,88.4,91.7
S014,Staff_14,Admin Officer,2024-10-14,81,0.9779,2,19,14,0.7368,12.6,10,Oct,2024,97.8,73.7
S014,Staff_14,Admin Officer,2024-10-21,92,0.9286,4,5,3,0.6,8.7,10,Oct,2024,92.9,60.0
S014,Staff_14,Admin Officer,2024-10-28,45,0.8167,4,21,19,0.9048,8.4,10,Oct,2024,81.7,90.5
S014,Staff_14,Admin Officer,2024-11-04,92,0.7841,1,8,6,0.75,15.5,11,Nov,2024,78.4,75.0
S014,Staff_14,Admin Officer,2024-11-11,108,0.9187,5,15,10,0.6667,12.9,11,Nov,2024,91.9,66.7
S014,Staff_14,Admin Officer,2024-11-18,41,0.8776,3,18,17,0.9444,19.7,11,Nov,2024,87.8,94.4
S014,Staff_14,Admin Officer,2024-11-25,64,0.7984,2,22,19,0.8636,15.7,11,Nov,2024,79.8,86.4
S014,Staff_14,Admin Officer,2024-12-02,41,0.8889,0,19,18,0.9474,14.4,12,Dec,2024,88.9,94.7
S014,Staff_14,Admin Officer,2024-12-09,85,0.8623,3,12,7,0.5833,12.9,12,Dec,2024,86.2,58.3
S014,Staff_14,Admin Officer,2024-12-16,65,0.8343,0,21,14,0.6667,17.7,12,Dec,2024,83.4,66.7
S014,Staff_14,Admin Officer,2024-12-23,102,0.9304,0,22,20,0.9091,17.6,12,Dec,2024,93.0,90.9
S014,Staff_14,Admin Officer,2024-12-30,103,0.9758,4,14,9,0.6429,9.9,12,Dec,2024,97.6,64.3
S015,Staff_15,Admin Officer,2023-06-05,47,0.9275,3,20,12,0.6,19.2,6,Jun,2023,92.8,60.0
S015,Staff_15,Admin Officer,2023-06-12,77,0.9251,1,21,17,0.8095,16.5,6,Jun,2023,92.5,81.0
S015,Staff_15,Admin Officer,2023-06-19,71,0.9895,1,9,7,0.7778,10.6,6,Jun,2023,99.0,77.8
S015,Staff_15,Admin Officer,2023-06-26,70,0.9454,3,16,14,0.875,10.9,6,Jun,2023,94.5,87.5
S015,Staff_15,Admin Officer,2023-07-03,56,0.9899,5,9,7,0.7778,17.5,7,Jul,2023,99.0,77.8
S015,Staff_15,Admin Officer,2023-07-10,84,0.9356,0,19,12,0.6316,8.3,7,Jul,2023,93.6,63.2
S015,Staff_15,Admin Officer,2023-07-17,57,0.9101,3,21,16,0.7619,10.3,7,Jul,2023,91.0,76.2
S015,Staff_15,Admin Officer,2023-07-24,44,0.9166,1,15,12,0.8,12.1,7,Jul,2023,91.7,80.0
S015,Staff_15,Admin Officer,2023-07-31,92,0.9172,1,12,10,0.8333,15.2,7,Jul,2023,91.7,83.3
S015,Staff_15,Admin Officer,2023-08-07,88,0.8906,5,19,13,0.6842,15.8,8,Aug,2023,89.1,68.4
S015,Staff_15,Admin Officer,2023-08-14,43,0.8969,2,12,10,0.8333,9.6,8,Aug,2023,89.7,83.3
S015,Staff_15,Admin Officer,2023-08-21,103,0.7853,4,9,7,0.7778,9.8,8,Aug,2023,78.5,77.8
S015,Staff_15,Admin Officer,2023-08-28,104,0.8038,0,7,4,0.5714,14.2,8,Aug,2023,80.4,57.1
S015,Staff_15,Admin Officer,2023-09-04,65,0.9713,2,14,12,0.8571,19.7,9,Sep,2023,97.1,85.7
S015,Staff_15,Admin Officer,2023-09-11,109,0.9053,4,9,5,0.5556,10.5,9,Sep,2023,90.5,55.6
S015,Staff_15,Admin Officer,2023-09-18,45,0.8773,0,22,20,0.9091,17.1,9,Sep,2023,87.7,90.9
S015,Staff_15,Admin Officer,2023-09-25,74,0.8379,2,24,16,0.6667,11.6,9,Sep,2023,83.8,66.7
S015,Staff_15,Admin Officer,2023-10-02,108,0.9133,5,11,9,0.8182,19.9,10,Oct,2023,91.3,81.8
S015,Staff_15,Admin Officer,2023-10-09,70,0.8723,2,7,4,0.5714,12.8,10,Oct,2023,87.2,57.1
S015,Staff_15,Admin Officer,2023-10-16,106,0.9889,2,12,11,0.9167,13.9,10,Oct,2023,98.9,91.7
S015,Staff_15,Admin Officer,2023-10-23,60,0.8055,3,19,13,0.6842,15.9,10,Oct,2023,80.6,68.4
S015,Staff_15,Admin Officer,2023-10-30,84,0.8186,5,12,10,0.8333,19.0,10,Oct,2023,81.9,83.3
S015,Staff_15,Admin Officer,2023-11-06,67,0.9202,0,13,7,0.5385,9.3,11,Nov,2023,92.0,53.8
S015,Staff_15,Admin Officer,2023-11-13,119,0.9768,5,25,24,0.96,8.0,11,Nov,2023,97.7,96.0
S015,Staff_15,Admin Officer,2023-11-20,96,0.8742,3,19,18,0.9474,18.0,11,Nov,2023,87.4,94.7
S015,Staff_15,Admin Officer,2023-11-27,50,0.8534,2,9,6,0.6667,8.0,11,Nov,2023,85.3,66.7
S015,Staff_15,Admin Officer,2023-12-04,64,0.9507,0,22,20,0.9091,10.0,12,Dec,2023,95.1,90.9
S015,Staff_15,Admin Officer,2023-12-11,120,0.8251,2,16,12,0.75,15.9,12,Dec,2023,82.5,75.0
S015,Staff_15,Admin Officer,2023-12-18,111,0.891,4,9,8,0.8889,11.6,12,Dec,2023,89.1,88.9
S015,Staff_15,Admin Officer,2023-12-25,80,0.961,1,5,4,0.8,16.3,12,Dec,2023,96.1,80.0
S015,Staff_15,Admin Officer,2024-01-01,69,0.9656,2,22,17,0.7727,11.3,1,Jan,2024,96.6,77.3
S015,Staff_15,Admin Officer,2024-01-08,71,0.9258,1,11,10,0.9091,13.5,1,Jan,2024,92.6,90.9
S015,Staff_15,Admin Officer,2024-01-15,71,0.8813,4,9,5,0.5556,19.8,1,Jan,2024,88.1,55.6
S015,Staff_15,Admin Officer,2024-01-22,87,0.9471,3,10,7,0.7,13.4,1,Jan,2024,94.7,70.0
S015,Staff_15,Admin Officer,2024-01-29,95,0.8516,1,16,10,0.625,18.2,1,Jan,2024,85.2,62.5
S015,Staff_15,Admin Officer,2024-02-05,59,0.8921,2,25,19,0.76,10.9,2,Feb,2024,89.2,76.0
S015,Staff_15,Admin Officer,2024-02-12,91,0.7868,3,20,13,0.65,12.0,2,Feb,2024,78.7,65.0
S015,Staff_15,Admin Officer,2024-02-19,85,0.9686,2,22,18,0.8182,13.8,2,Feb,2024,96.9,81.8
S015,Staff_15,Admin Officer,2024-02-26,114,0.8948,4,12,11,0.9167,15.0,2,Feb,2024,89.5,91.7
S015,Staff_15,Admin Officer,2024-03-04,94,0.8471,3,20,19,0.95,19.9,3,Mar,2024,84.7,95.0
S015,Staff_15,Admin Officer,2024-03-11,82,0.8769,2,18,11,0.6111,13.3,3,Mar,2024,87.7,61.1
S015,Staff_15,Admin Officer,2024-03-18,115,0.8443,5,11,7,0.6364,15.2,3,Mar,2024,84.4,63.6
S015,Staff_15,Admin Officer,2024-03-25,54,0.822,2,18,15,0.8333,8.9,3,Mar,2024,82.2,83.3
S015,Staff_15,Admin Officer,2024-04-01,70,0.8799,1,23,17,0.7391,8.3,4,Apr,2024,88.0,73.9
S015,Staff_15,Admin Officer,2024-04-08,93,0.9143,5,18,15,0.8333,17.3,4,Apr,2024,91.4,83.3
S015,Staff_15,Admin Officer,2024-04-15,104,0.8377,3,13,12,0.9231,17.4,4,Apr,2024,83.8,92.3
S015,Staff_15,Admin Officer,2024-04-22,104,0.8218,5,13,11,0.8462,10.1,4,Apr,2024,82.2,84.6
S015,Staff_15,Admin Officer,2024-04-29,63,0.9097,3,6,4,0.6667,12.1,4,Apr,2024,91.0,66.7
S015,Staff_15,Admin Officer,2024-05-06,48,0.7945,5,7,6,0.8571,17.8,5,May,2024,79.4,85.7
S015,Staff_15,Admin Officer,2024-05-13,96,0.8165,4,25,21,0.84,17.8,5,May,2024,81.6,84.0
S015,Staff_15,Admin Officer,2024-05-20,42,0.8565,5,19,15,0.7895,16.5,5,May,2024,85.6,79.0
S015,Staff_15,Admin Officer,2024-05-27,88,0.9456,5,9,5,0.5556,9.7,5,May,2024,94.6,55.6
S015,Staff_15,Admin Officer,2024-06-03,100,0.9014,3,19,13,0.6842,18.6,6,Jun,2024,90.1,68.4
S015,Staff_15,Admin Officer,2024-06-10,88,0.887,1,19,15,0.7895,13.0,6,Jun,2024,88.7,79.0
S015,Staff_15,Admin Officer,2024-06-17,87,0.813,5,21,18,0.8571,12.1,6,Jun,2024,81.3,85.7
S015,Staff_15,Admin Officer,2024-06-24,119,0.9071,4,13,11,0.8462,13.5,6,Jun,2024,90.7,84.6
S015,Staff_15,Admin Officer,2024-07-01,114,0.8971,1,10,7,0.7,17.2,7,Jul,2024,89.7,70.0
S015,Staff_15,Admin Officer,2024-07-08,73,0.7802,5,13,7,0.5385,10.0,7,Jul,2024,78.0,53.8
S015,Staff_15,Admin Officer,2024-07-15,85,0.9216,3,20,16,0.8,19.1,7,Jul,2024,92.2,80.0
S015,Staff_15,Admin Officer,2024-07-22,113,0.8679,3,12,8,0.6667,12.1,7,Jul,2024,86.8,66.7
S015,Staff_15,Admin Officer,2024-07-29,73,0.8986,1,25,17,0.68,12.6,7,Jul,2024,89.9,68.0
S015,Staff_15,Admin Officer,2024-08-05,79,0.8612,2,24,20,0.8333,15.7,8,Aug,2024,86.1,83.3
S015,Staff_15,Admin Officer,2024-08-12,42,0.8532,2,17,14,0.8235,16.2,8,Aug,2024,85.3,82.4
S015,Staff_15,Admin Officer,2024-08-19,56,0.9392,4,24,19,0.7917,10.1,8,Aug,2024,93.9,79.2
S015,Staff_15,Admin Officer,2024-08-26,108,0.8759,0,9,7,0.7778,13.2,8,Aug,2024,87.6,77.8
S015,Staff_15,Admin Officer,2024-09-02,48,0.8757,4,20,13,0.65,12.0,9,Sep,2024,87.6,65.0
S015,Staff_15,Admin Officer,2024-09-09,89,0.933,0,11,9,0.8182,13.2,9,Sep,2024,93.3,81.8
S015,Staff_15,Admin Officer,2024-09-16,77,0.8976,3,7,5,0.7143,15.6,9,Sep,2024,89.8,71.4
S015,Staff_15,Admin Officer,2024-09-23,82,0.9471,2,6,5,0.8333,14.5,9,Sep,2024,94.7,83.3
S015,Staff_15,Admin Officer,2024-09-30,62,0.8674,1,17,14,0.8235,8.8,9,Sep,2024,86.7,82.4
S015,Staff_15,Admin Officer,2024-10-07,100,0.8833,5,22,15,0.6818,8.3,10,Oct,2024,88.3,68.2
S015,Staff_15,Admin Officer,2024-10-14,94,0.8558,2,8,5,0.625,14.6,10,Oct,2024,85.6,62.5
S015,Staff_15,Admin Officer,2024-10-21,53,0.8745,2,22,16,0.7273,8.5,10,Oct,2024,87.4,72.7
S015,Staff_15,Admin Officer,2024-10-28,60,0.7982,2,17,11,0.6471,16.4,10,Oct,2024,79.8,64.7
S015,Staff_15,Admin Officer,2024-11-04,104,0.9432,2,14,11,0.7857,16.8,11,Nov,2024,94.3,78.6
S015,Staff_15,Admin Officer,2024-11-11,74,0.7973,4,5,4,0.8,13.8,11,Nov,2024,79.7,80.0
S015,Staff_15,Admin Officer,2024-11-18,70,0.8972,5,21,15,0.7143,9.4,11,Nov,2024,89.7,71.4
S015,Staff_15,Admin Officer,2024-11-25,61,0.9616,5,18,15,0.8333,8.6,11,Nov,2024,96.2,83.3
S015,Staff_15,Admin Officer,2024-12-02,44,0.9838,5,11,10,0.9091,10.4,12,Dec,2024,98.4,90.9
S015,Staff_15,Admin Officer,2024-12-09,74,0.8352,3,8,6,0.75,9.1,12,Dec,2024,83.5,75.0
S015,Staff_15,Admin Officer,2024-12-16,88,0.8062,2,23,20,0.8696,18.1,12,Dec,2024,80.6,87.0
S015,Staff_15,Admin Officer,2024-12-23,106,0.8923,5,5,4,0.8,14.7,12,Dec,2024,89.2,80.0
S015,Staff_15,Admin Officer,2024-12-30,54,0.7945,0,10,8,0.8,10.9,12,Dec,2024,79.4,80.0
S016,Staff_16,Patient Coordinator,2023-06-05,59,0.9574,0,20,15,0.75,18.1,6,Jun,2023,95.7,75.0
S016,Staff_16,Patient Coordinator,2023-06-12,108,0.9011,2,10,8,0.8,12.4,6,Jun,2023,90.1,80.0
S016,Staff_16,Patient Coordinator,2023-06-19,53,0.8286,2,23,14,0.6087,18.8,6,Jun,2023,82.9,60.9
S016,Staff_16,Patient Coordinator,2023-06-26,111,0.9833,1,19,13,0.6842,17.8,6,Jun,2023,98.3,68.4
S016,Staff_16,Patient Coordinator,2023-07-03,69,0.9464,0,17,11,0.6471,11.6,7,Jul,2023,94.6,64.7
S016,Staff_16,Patient Coordinator,2023-07-10,44,0.8027,0,6,4,0.6667,10.8,7,Jul,2023,80.3,66.7
S016,Staff_16,Patient Coordinator,2023-07-17,54,0.913,1,12,10,0.8333,12.0,7,Jul,2023,91.3,83.3
S016,Staff_16,Patient Coordinator,2023-07-24,85,0.929,4,17,13,0.7647,10.5,7,Jul,2023,92.9,76.5
S016,Staff_16,Patient Coordinator,2023-07-31,120,0.792,5,8,6,0.75,8.3,7,Jul,2023,79.2,75.0
S016,Staff_16,Patient Coordinator,2023-08-07,70,0.9735,4,15,11,0.7333,11.3,8,Aug,2023,97.4,73.3
S016,Staff_16,Patient Coordinator,2023-08-14,90,0.8484,1,7,6,0.8571,19.5,8,Aug,2023,84.8,85.7
S016,Staff_16,Patient Coordinator,2023-08-21,48,0.8754,4,5,4,0.8,9.6,8,Aug,2023,87.5,80.0
S016,Staff_16,Patient Coordinator,2023-08-28,72,0.8602,5,20,15,0.75,15.1,8,Aug,2023,86.0,75.0
S016,Staff_16,Patient Coordinator,2023-09-04,88,0.9147,5,20,15,0.75,14.6,9,Sep,2023,91.5,75.0
S016,Staff_16,Patient Coordinator,2023-09-11,73,0.8399,3,8,5,0.625,15.2,9,Sep,2023,84.0,62.5
S016,Staff_16,Patient Coordinator,2023-09-18,43,0.8396,4,11,7,0.6364,9.3,9,Sep,2023,84.0,63.6
S016,Staff_16,Patient Coordinator,2023-09-25,109,0.9238,1,8,4,0.5,10.3,9,Sep,2023,92.4,50.0
S016,Staff_16,Patient Coordinator,2023-10-02,115,0.8336,5,9,8,0.8889,13.1,10,Oct,2023,83.4,88.9
S016,Staff_16,Patient Coordinator,2023-10-09,72,0.8654,0,10,9,0.9,10.3,10,Oct,2023,86.5,90.0
S016,Staff_16,Patient Coordinator,2023-10-16,106,0.8407,5,23,19,0.8261,8.5,10,Oct,2023,84.1,82.6
S016,Staff_16,Patient Coordinator,2023-10-23,95,0.9313,0,18,11,0.6111,18.1,10,Oct,2023,93.1,61.1
S016,Staff_16,Patient Coordinator,2023-10-30,40,0.9737,5,17,11,0.6471,16.2,10,Oct,2023,97.4,64.7
S016,Staff_16,Patient Coordinator,2023-11-06,72,0.9054,2,25,16,0.64,16.1,11,Nov,2023,90.5,64.0
S016,Staff_16,Patient Coordinator,2023-11-13,81,0.7911,2,9,6,0.6667,15.5,11,Nov,2023,79.1,66.7
S016,Staff_16,Patient Coordinator,2023-11-20,48,0.9629,3,7,6,0.8571,18.8,11,Nov,2023,96.3,85.7
S016,Staff_16,Patient Coordinator,2023-11-27,46,0.8277,4,7,6,0.8571,10.9,11,Nov,2023,82.8,85.7
S016,Staff_16,Patient Coordinator,2023-12-04,76,0.7826,1,20,12,0.6,9.3,12,Dec,2023,78.3,60.0
S016,Staff_16,Patient Coordinator,2023-12-11,41,0.8734,3,13,11,0.8462,10.2,12,Dec,2023,87.3,84.6
S016,Staff_16,Patient Coordinator,2023-12-18,51,0.9859,4,16,15,0.9375,19.6,12,Dec,2023,98.6,93.8
S016,Staff_16,Patient Coordinator,2023-12-25,81,0.9515,0,10,8,0.8,8.9,12,Dec,2023,95.2,80.0
S016,Staff_16,Patient Coordinator,2024-01-01,57,0.8999,3,18,17,0.9444,12.0,1,Jan,2024,90.0,94.4
S016,Staff_16,Patient Coordinator,2024-01-08,69,0.81,4,13,8,0.6154,18.8,1,Jan,2024,81.0,61.5
S016,Staff_16,Patient Coordinator,2024-01-15,117,0.8727,5,9,5,0.5556,12.9,1,Jan,2024,87.3,55.6
S016,Staff_16,Patient Coordinator,2024-01-22,83,0.8139,4,8,6,0.75,9.0,1,Jan,2024,81.4,75.0
S016,Staff_16,Patient Coordinator,2024-01-29,94,0.7915,2,7,6,0.8571,8.1,1,Jan,2024,79.1,85.7
S016,Staff_16,Patient Coordinator,2024-02-05,86,0.9721,5,23,15,0.6522,13.7,2,Feb,2024,97.2,65.2
S016,Staff_16,Patient Coordinator,2024-02-12,73,0.8572,2,19,16,0.8421,13.0,2,Feb,2024,85.7,84.2
S016,Staff_16,Patient Coordinator,2024-02-19,60,0.8933,5,9,8,0.8889,16.8,2,Feb,2024,89.3,88.9
S016,Staff_16,Patient Coordinator,2024-02-26,110,0.8832,2,13,11,0.8462,19.7,2,Feb,2024,88.3,84.6
S016,Staff_16,Patient Coordinator,2024-03-04,64,0.7878,2,11,8,0.7273,16.2,3,Mar,2024,78.8,72.7
S016,Staff_16,Patient Coordinator,2024-03-11,107,0.8589,1,6,5,0.8333,8.9,3,Mar,2024,85.9,83.3
S016,Staff_16,Patient Coordinator,2024-03-18,94,0.85,4,8,6,0.75,15.4,3,Mar,2024,85.0,75.0
S016,Staff_16,Patient Coordinator,2024-03-25,108,0.7801,1,22,19,0.8636,16.7,3,Mar,2024,78.0,86.4
S016,Staff_16,Patient Coordinator,2024-04-01,48,0.8448,1,7,5,0.7143,11.0,4,Apr,2024,84.5,71.4
S016,Staff_16,Patient Coordinator,2024-04-08,98,0.9252,2,9,8,0.8889,19.8,4,Apr,2024,92.5,88.9
S016,Staff_16,Patient Coordinator,2024-04-15,44,0.7911,1,9,5,0.5556,16.0,4,Apr,2024,79.1,55.6
S016,Staff_16,Patient Coordinator,2024-04-22,120,0.8637,1,24,16,0.6667,12.8,4,Apr,2024,86.4,66.7
S016,Staff_16,Patient Coordinator,2024-04-29,86,0.9071,4,7,5,0.7143,16.9,4,Apr,2024,90.7,71.4
S016,Staff_16,Patient Coordinator,2024-05-06,54,0.8282,5,7,5,0.7143,9.5,5,May,2024,82.8,71.4
S016,Staff_16,Patient Coordinator,2024-05-13,65,0.982,2,12,11,0.9167,19.5,5,May,2024,98.2,91.7
S016,Staff_16,Patient Coordinator,2024-05-20,71,0.9576,4,23,20,0.8696,18.8,5,May,2024,95.8,87.0
S016,Staff_16,Patient Coordinator,2024-05-27,105,0.8072,0,25,15,0.6,15.0,5,May,2024,80.7,60.0
S016,Staff_16,Patient Coordinator,2024-06-03,64,0.8254,2,22,19,0.8636,16.1,6,Jun,2024,82.5,86.4
S016,Staff_16,Patient Coordinator,2024-06-10,69,0.8081,2,20,16,0.8,14.7,6,Jun,2024,80.8,80.0
S016,Staff_16,Patient Coordinator,2024-06-17,83,0.899,0,15,12,0.8,12.4,6,Jun,2024,89.9,80.0
S016,Staff_16,Patient Coordinator,2024-06-24,109,0.9113,5,19,14,0.7368,19.0,6,Jun,2024,91.1,73.7
S016,Staff_16,Patient Coordinator,2024-07-01,67,0.8749,1,25,18,0.72,11.0,7,Jul,2024,87.5,72.0
S016,Staff_16,Patient Coordinator,2024-07-08,60,0.9024,1,14,10,0.7143,19.6,7,Jul,2024,90.2,71.4
S016,Staff_16,Patient Coordinator,2024-07-15,43,0.8131,4,25,15,0.6,14.9,7,Jul,2024,81.3,60.0
S016,Staff_16,Patient Coordinator,2024-07-22,90,0.8475,1,7,6,0.8571,19.6,7,Jul,2024,84.8,85.7
S016,Staff_16,Patient Coordinator,2024-07-29,58,0.8034,5,11,10,0.9091,11.9,7,Jul,2024,80.3,90.9
S016,Staff_16,Patient Coordinator,2024-08-05,41,0.9068,3,22,21,0.9545,9.3,8,Aug,2024,90.7,95.4
S016,Staff_16,Patient Coordinator,2024-08-12,102,0.8481,5,5,3,0.6,18.9,8,Aug,2024,84.8,60.0
S016,Staff_16,Patient Coordinator,2024-08-19,50,0.9404,5,25,18,0.72,11.3,8,Aug,2024,94.0,72.0
S016,Staff_16,Patient Coordinator,2024-08-26,70,0.8197,1,12,8,0.6667,20.0,8,Aug,2024,82.0,66.7
S016,Staff_16,Patient Coordinator,2024-09-02,101,0.8981,4,8,5,0.625,14.6,9,Sep,2024,89.8,62.5
S016,Staff_16,Patient Coordinator,2024-09-09,40,0.7825,3,18,13,0.7222,8.1,9,Sep,2024,78.2,72.2
S016,Staff_16,Patient Coordinator,2024-09-16,44,0.9304,5,20,13,0.65,9.0,9,Sep,2024,93.0,65.0
S016,Staff_16,Patient Coordinator,2024-09-23,93,0.8611,1,21,14,0.6667,9.5,9,Sep,2024,86.1,66.7
S016,Staff_16,Patient Coordinator,2024-09-30,68,0.891,3,6,5,0.8333,18.8,9,Sep,2024,89.1,83.3
S016,Staff_16,Patient Coordinator,2024-10-07,57,0.8915,5,7,6,0.8571,14.2,10,Oct,2024,89.1,85.7
S016,Staff_16,Patient Coordinator,2024-10-14,90,0.9365,2,9,5,0.5556,9.7,10,Oct,2024,93.6,55.6
S016,Staff_16,Patient Coordinator,2024-10-21,118,0.8074,4,18,16,0.8889,16.5,10,Oct,2024,80.7,88.9
S016,Staff_16,Patient Coordinator,2024-10-28,56,0.9807,2,22,19,0.8636,17.4,10,Oct,2024,98.1,86.4
S016,Staff_16,Patient Coordinator,2024-11-04,120,0.9179,1,7,4,0.5714,9.0,11,Nov,2024,91.8,57.1
S016,Staff_16,Patient Coordinator,2024-11-11,107,0.9486,2,9,7,0.7778,9.2,11,Nov,2024,94.9,77.8
S016,Staff_16,Patient Coordinator,2024-11-18,120,0.9719,5,10,6,0.6,16.5,11,Nov,2024,97.2,60.0
S016,Staff_16,Patient Coordinator,2024-11-25,74,0.9057,4,24,17,0.7083,14.9,11,Nov,2024,90.6,70.8
S016,Staff_16,Patient Coordinator,2024-12-02,40,0.7834,3,22,14,0.6364,12.2,12,Dec,2024,78.3,63.6
S016,Staff_16,Patient Coordinator,2024-12-09,70,0.9776,2,9,5,0.5556,15.6,12,Dec,2024,97.8,55.6
S016,Staff_16,Patient Coordinator,2024-12-16,59,0.8179,5,15,13,0.8667,17.7,12,Dec,2024,81.8,86.7
S016,Staff_16,Patient Coordinator,2024-12-23,116,0.7997,2,9,7,0.7778,14.0,12,Dec,2024,80.0,77.8
S016,Staff_16,Patient Coordinator,2024-12-30,112,0.8295,2,18,15,0.8333,10.3,12,Dec,2024,83.0,83.3
S017,Staff_17,Patient Coordinator,2023-06-05,110,0.9835,3,17,14,0.8235,13.3,6,Jun,2023,98.4,82.4
S017,Staff_17,Patient Coordinator,2023-06-12,120,0.7928,0,21,13,0.619,10.1,6,Jun,2023,79.3,61.9
S017,Staff_17,Patient Coordinator,2023-06-19,95,0.9346,1,22,18,0.8182,16.4,6,Jun,2023,93.5,81.8
S017,Staff_17,Patient Coordinator,2023-06-26,73,0.9709,5,22,21,0.9545,12.2,6,Jun,2023,97.1,95.4
S017,Staff_17,Patient Coordinator,2023-07-03,73,0.914,0,17,10,0.5882,15.4,7,Jul,2023,91.4,58.8
S017,Staff_17,Patient Coordinator,2023-07-10,115,0.9152,5,19,17,0.8947,10.6,7,Jul,2023,91.5,89.5
S017,Staff_17,Patient Coordinator,2023-07-17,42,0.9176,4,14,9,0.6429,11.5,7,Jul,2023,91.8,64.3
S017,Staff_17,Patient Coordinator,2023-07-24,106,0.8761,2,19,11,0.5789,17.8,7,Jul,2023,87.6,57.9
S017,Staff_17,Patient Coordinator,2023-07-31,61,0.9255,1,25,21,0.84,17.1,7,Jul,2023,92.6,84.0
S017,Staff_17,Patient Coordinator,2023-08-07,114,0.8703,0,20,14,0.7,19.6,8,Aug,2023,87.0,70.0
S017,Staff_17,Patient Coordinator,2023-08-14,55,0.8417,1,16,11,0.6875,11.0,8,Aug,2023,84.2,68.8
S017,Staff_17,Patient Coordinator,2023-08-21,116,0.9174,5,17,15,0.8824,10.4,8,Aug,2023,91.7,88.2
S017,Staff_17,Patient Coordinator,2023-08-28,97,0.8747,5,19,14,0.7368,17.0,8,Aug,2023,87.5,73.7
S017,Staff_17,Patient Coordinator,2023-09-04,113,0.8655,3,10,6,0.6,18.5,9,Sep,2023,86.6,60.0
S017,Staff_17,Patient Coordinator,2023-09-11,46,0.8724,0,6,3,0.5,18.5,9,Sep,2023,87.2,50.0
S017,Staff_17,Patient Coordinator,2023-09-18,97,0.933,2,7,5,0.7143,11.2,9,Sep,2023,93.3,71.4
S017,Staff_17,Patient Coordinator,2023-09-25,87,0.9857,4,13,12,0.9231,19.9,9,Sep,2023,98.6,92.3
S017,Staff_17,Patient Coordinator,2023-10-02,74,0.8055,1,12,10,0.8333,15.6,10,Oct,2023,80.6,83.3
S017,Staff_17,Patient Coordinator,2023-10-09,92,0.8562,4,16,12,0.75,14.9,10,Oct,2023,85.6,75.0
S017,Staff_17,Patient Coordinator,2023-10-16,94,0.908,0,8,5,0.625,19.2,10,Oct,2023,90.8,62.5
S017,Staff_17,Patient Coordinator,2023-10-23,100,0.9261,3,13,11,0.8462,12.9,10,Oct,2023,92.6,84.6
S017,Staff_17,Patient Coordinator,2023-10-30,111,0.8489,3,6,4,0.6667,17.7,10,Oct,2023,84.9,66.7
S017,Staff_17,Patient Coordinator,2023-11-06,111,0.8834,4,22,14,0.6364,11.9,11,Nov,2023,88.3,63.6
S017,Staff_17,Patient Coordinator,2023-11-13,106,0.8568,4,22,20,0.9091,14.3,11,Nov,2023,85.7,90.9
S017,Staff_17,Patient Coordinator,2023-11-20,70,0.7809,2,24,20,0.8333,16.1,11,Nov,2023,78.1,83.3
S017,Staff_17,Patient Coordinator,2023-11-27,76,0.7826,5,19,16,0.8421,12.9,11,Nov,2023,78.3,84.2
S017,Staff_17,Patient Coordinator,2023-12-04,55,0.925,3,6,5,0.8333,16.7,12,Dec,2023,92.5,83.3
S017,Staff_17,Patient Coordinator,2023-12-11,115,0.8983,0,25,17,0.68,18.1,12,Dec,2023,89.8,68.0
S017,Staff_17,Patient Coordinator,2023-12-18,97,0.8708,1,19,12,0.6316,11.8,12,Dec,2023,87.1,63.2
S017,Staff_17,Patient Coordinator,2023-12-25,89,0.9334,3,23,19,0.8261,8.2,12,Dec,2023,93.3,82.6
S017,Staff_17,Patient Coordinator,2024-01-01,109,0.8871,1,16,10,0.625,10.9,1,Jan,2024,88.7,62.5
S017,Staff_17,Patient Coordinator,2024-01-08,63,0.9054,2,17,11,0.6471,11.2,1,Jan,2024,90.5,64.7
S017,Staff_17,Patient Coordinator,2024-01-15,86,0.9585,0,8,6,0.75,17.1,1,Jan,2024,95.9,75.0
S017,Staff_17,Patient Coordinator,2024-01-22,108,0.8294,2,21,17,0.8095,15.8,1,Jan,2024,82.9,81.0
S017,Staff_17,Patient Coordinator,2024-01-29,113,0.9266,3,15,12,0.8,16.2,1,Jan,2024,92.7,80.0
S017,Staff_17,Patient Coordinator,2024-02-05,42,0.9798,0,18,10,0.5556,12.9,2,Feb,2024,98.0,55.6
S017,Staff_17,Patient Coordinator,2024-02-12,60,0.9277,3,14,13,0.9286,12.2,2,Feb,2024,92.8,92.9
S017,Staff_17,Patient Coordinator,2024-02-19,89,0.985,5,8,5,0.625,10.8,2,Feb,2024,98.5,62.5
S017,Staff_17,Patient Coordinator,2024-02-26,74,0.85,5,14,11,0.7857,14.0,2,Feb,2024,85.0,78.6
S017,Staff_17,Patient Coordinator,2024-03-04,47,0.9114,0,18,16,0.8889,14.5,3,Mar,2024,91.1,88.9
S017,Staff_17,Patient Coordinator,2024-03-11,47,0.9367,2,25,22,0.88,18.0,3,Mar,2024,93.7,88.0
